"ID";"Gender";"Age";"Agegroups";"Income";"Region";"c_0004";"tcc";"tht";"D4_1A";"D4_1B";"CT";"v_762";"v_784";"AS_1";"AS_3";"AP_1";"AP_3";"EPS1";"EPS3";"EPP1";"EPP3";"FPS1";"FPS3";"FPP1";"FPP3";"CPS1";"CPS3";"CPP1";"CPP3";"int1";"int2";"MC1";"MC2";"UT";"D1";"AC1";"CR1";"K1_1";"K1_2";"K1_3";"K1_4";"K1_5";"K1_6";"K1_7";"K1_8";"K1_9";"SN_1";"SN_2";"SN_3";"SNN_2";"WB5";"DN_1";"DN_2";"DN_7";"SO1_3";"CCD_1";"CCD_2";"CCD_3";"SD4";"SD9_1";"SD9_2";"SD9_2a";"SD9_3";"PO1";"PO2";"PO3";"PO4";"PO5";"income_detailed";"SDS_1";"SDS_2";"SDS_3";"SDS_4";"SDS_5";"SDS_6";"SDS_7";"SD5"
1198;2;25;1;3;2;2;71;0;6;6;1;1;-77;3;5;3;5;4;4;4;4;4;5;4;5;4;3;4;3;6;6;2;2;3;2;8;5;2;2;3;1;1;3;3;3;2;1;1;3;4;4;1;1;1;4;1;1;1;5;-99;-99;-99;1;4;4;99;99;4;6;2;3;6;2;6;6;6;1
1206;2;26;1;1;5;1;68;84;1;3;1;1;1;1;4;1;3;1;4;1;4;1;4;1;4;5;2;5;2;1;3;3;3;3;3;8;2;3;3;3;3;3;3;2;2;2;3;4;4;4;4;3;2;1;4;2;2;2;4;-99;-99;-99;1;4;3;3;3;4;2;5;5;5;2;5;5;3;1
1209;1;27;1;5;4;2;79;0;2;4;1;1;-77;2;5;2;5;5;2;5;5;2;5;2;4;3;3;4;2;3;4;1;1;4;3;8;3;1;1;2;2;1;1;1;1;1;3;3;2;3;2;1;1;1;4;2;2;2;5;-99;-99;-99;1;3;4;2;3;3;10;5;4;4;2;4;6;5;1
1212;2;30;1;5;1;2;43;0;3;5;1;1;-77;4;5;3;3;4;5;4;4;3;4;4;4;2;1;2;2;3;3;3;3;5;3;8;3;3;3;1;1;1;3;4;4;3;2;3;3;4;3;3;3;1;4;1;1;2;3;2;-99;-99;2;5;4;3;4;4;9;4;5;5;2;4;5;5;8
1218;2;29;1;4;4;1;96;113;4;6;1;1;1;3;2;2;2;3;3;4;4;2;2;2;2;3;3;3;3;5;6;3;3;5;2;8;4;1;1;1;1;1;1;1;1;1;2;2;2;4;4;1;1;1;4;2;2;3;5;1;-99;-99;2;4;4;3;3;3;8;5;5;2;2;4;6;5;1
1280;2;30;1;5;1;1;76;92;6;4;1;1;1;2;5;2;4;2;5;3;4;2;4;2;4;5;2;5;2;6;4;3;3;6;2;8;4;1;2;3;2;1;2;2;2;2;1;2;2;4;4;1;1;1;4;1;1;1;5;-99;-99;-99;2;3;4;2;4;3;11;4;3;5;2;5;5;4;1
1325;2;28;1;5;3;1;103;122;3;6;1;1;1;2;5;1;5;4;5;5;5;2;5;1;5;4;2;5;2;3;4;4;4;7;2;8;2;1;1;2;2;1;1;1;1;1;3;4;2;4;4;1;1;1;4;2;1;1;4;1;0;0;2;4;4;3;3;4;9;5;5;6;2;6;5;6;1
1430;2;30;1;5;3;1;368;397;6;6;1;1;1;1;3;1;3;2;2;2;2;2;3;2;3;4;3;4;3;6;6;2;2;2;2;8;2;2;2;2;3;1;2;1;1;1;3;1;1;5;5;1;1;1;4;3;2;2;3;0;0;0;2;4;4;2;3;3;9;2;3;6;2;4;6;5;1
1440;2;30;1;5;4;1;101;116;6;6;1;1;1;2;5;2;4;2;1;4;4;1;4;1;4;4;3;3;4;5;6;4;5;2;2;8;2;3;3;2;2;3;3;3;3;1;3;2;2;5;2;1;1;1;4;1;2;2;5;-99;-99;-99;1;99;99;99;99;4;10;2;6;6;2;5;5;5;1
1452;2;27;1;2;6;2;139;0;6;5;1;1;-77;3;3;2;3;5;1;5;4;1;4;1;5;4;3;5;5;6;5;2;2;4;2;8;2;1;2;2;2;1;1;1;1;1;2;3;4;4;3;4;4;4;4;2;2;2;5;2;-99;-99;3;99;99;99;99;3;6;5;5;7;2;5;6;2;8
1465;1;30;1;5;1;2;101;0;1;6;1;1;-77;5;5;1;4;2;2;4;3;4;5;1;5;4;3;4;2;1;6;5;5;4;3;8;1;1;1;3;2;1;1;1;1;1;1;1;1;5;4;1;1;1;4;1;1;1;5;1;-99;1;2;4;2;2;2;2;9;7;6;6;2;7;3;6;1
1499;2;27;1;4;4;1;175;204;6;2;1;1;1;4;4;2;2;3;5;2;3;1;4;1;3;4;3;5;3;5;2;3;3;3;2;8;4;2;2;2;2;2;2;3;4;2;2;2;2;4;4;1;1;1;4;1;1;2;5;-99;-99;-99;1;2;5;1;5;4;8;4;3;5;2;5;NA;5;1
1517;2;27;1;4;4;1;97;113;5;3;1;1;1;5;5;5;5;4;4;4;4;4;4;4;4;3;3;3;2;3;3;4;4;4;2;8;4;4;4;4;4;4;4;4;4;4;3;3;4;3;4;1;1;1;4;1;1;1;5;0;0;0;2;3;3;3;3;3;8;3;4;5;2;6;6;5;1
1519;2;22;1;4;4;1;73;81;4;5;1;1;1;2;4;2;4;3;4;3;4;2;4;2;4;4;3;4;2;4;5;3;3;4;2;8;2;3;3;3;3;2;3;3;3;2;3;3;2;4;4;3;3;2;4;1;1;1;3;-99;-99;-99;2;4;4;3;3;4;9;3;3;5;2;3;5;5;1
1521;2;30;1;2;6;1;63;78;4;7;1;1;1;2;4;2;4;3;5;3;4;3;4;3;4;5;3;5;3;3;7;3;3;7;2;8;3;3;3;4;3;2;3;3;4;2;3;3;3;4;3;2;2;1;4;2;2;2;5;1;-99;-99;1;4;4;3;3;4;8;4;3;5;2;5;5;7;1
1559;2;23;1;5;1;1;115;140;6;6;1;1;1;1;3;1;3;4;4;5;4;1;4;1;4;5;3;5;4;6;6;2;2;4;2;8;2;3;2;3;3;2;3;2;4;1;2;1;2;4;2;2;2;1;4;3;3;4;4;1;-99;-99;2;99;99;99;99;99;10;4;5;5;2;4;5;6;3
1560;2;27;1;4;4;2;46;0;6;6;1;1;-77;2;3;2;3;1;3;1;3;2;3;2;3;4;3;4;3;6;6;3;3;4;1;8;2;1;1;1;1;1;1;1;1;1;2;2;2;4;4;1;1;1;4;4;2;2;4;1;0;0;2;2;2;2;2;2;11;4;2;3;2;6;6;6;5
1562;2;28;1;1;1;2;111;0;5;4;1;1;-77;2;4;2;4;3;4;4;4;2;4;2;4;4;4;4;4;3;3;3;3;4;2;8;1;1;2;1;1;1;1;2;1;1;3;3;1;4;4;4;4;1;4;1;5;NA;2;1;-99;2;3;3;3;3;99;4;5;5;6;4;2;5;6;6;5
1572;2;23;1;3;1;1;77;87;2;4;1;1;1;2;5;3;3;2;2;3;5;3;4;3;1;4;2;4;2;5;6;3;3;1;2;8;2;2;2;2;1;1;3;1;3;1;4;3;3;4;5;1;1;1;4;3;3;3;5;-99;-99;-99;1;3;3;3;3;3;11;4;4;3;2;5;6;4;1
1585;2;29;1;1;2;1;51;60;6;6;1;1;1;3;3;4;4;4;2;4;4;2;2;4;3;3;3;2;3;4;4;1;2;3;2;8;2;2;2;3;4;2;2;3;4;2;2;1;1;5;2;1;1;1;4;1;1;1;5;1;-99;-99;2;4;4;3;3;4;1;5;6;4;2;6;3;6;5
1609;2;26;1;4;4;1;53;59;2;2;1;1;1;5;5;4;5;3;3;4;3;5;5;2;5;3;3;4;3;1;2;4;4;4;3;8;2;3;5;3;3;3;4;3;4;4;2;2;2;4;4;1;1;1;4;1;1;1;5;-99;-99;-99;2;4;5;2;5;5;9;7;2;6;2;7;7;7;1
1614;2;23;1;2;1;2;79;0;5;5;1;1;-77;2;2;2;1;2;2;3;2;2;1;2;1;5;5;5;5;5;5;1;1;2;3;8;3;1;1;1;1;1;1;1;1;1;1;2;2;4;3;1;1;1;4;3;3;3;3;1;0;0;2;3;3;3;3;3;99;5;4;4;2;4;5;5;3
1616;2;29;1;1;4;1;78;92;6;6;1;1;1;4;4;4;4;4;4;5;4;4;5;4;5;5;3;5;3;5;6;4;5;4;2;8;2;2;1;1;1;1;2;1;2;1;1;4;2;5;4;1;1;1;4;1;1;1;5;-99;-99;-99;2;4;4;4;4;4;1;2;2;5;2;5;6;6;1
1663;2;30;1;5;6;1;83;103;6;5;1;1;1;1;4;1;4;1;4;1;4;1;4;2;4;5;3;5;3;6;5;1;2;1;2;8;3;5;5;3;5;3;4;3;3;4;1;1;4;5;4;1;1;1;4;1;1;1;5;2;-99;-99;1;4;4;2;4;4;11;6;6;6;2;4;6;6;1
1669;2;71;4;3;4;2;90;0;6;6;1;1;-77;1;1;1;2;1;1;1;1;1;1;2;2;3;3;3;3;7;7;2;2;2;2;8;3;2;2;2;2;2;2;2;2;2;3;3;3;3;4;1;1;1;4;3;3;3;5;0;0;0;1;3;3;3;3;3;7;4;3;5;2;4;4;5;7
1670;2;32;2;4;4;1;43;48;5;5;1;1;1;2;5;5;5;5;4;5;4;2;4;3;4;4;3;4;2;4;5;3;3;2;3;8;3;1;1;1;1;1;1;1;1;1;3;4;3;4;4;2;1;1;4;1;1;1;5;-99;-99;-99;2;3;3;2;4;4;8;4;4;5;2;5;5;4;1
1679;1;77;4;4;1;1;155;172;5;5;1;1;1;3;3;3;3;3;3;3;3;2;3;2;3;4;3;4;3;5;6;3;3;2;2;8;3;2;2;2;3;2;2;2;3;1;3;3;3;4;4;1;1;1;4;2;4;3;3;-99;-99;-99;2;4;3;4;3;3;7;2;3;4;2;3;5;5;7
1685;2;67;4;1;2;2;137;0;5;5;1;1;-77;1;4;1;4;4;4;4;5;1;4;1;4;5;2;5;2;6;2;3;3;1;2;8;2;3;1;3;3;3;2;1;2;3;2;3;3;4;3;1;1;1;4;2;2;3;4;0;0;0;1;4;4;3;3;4;2;1;5;4;4;5;5;5;7
1686;1;68;4;2;2;1;215;245;3;6;1;1;1;2;4;2;3;3;3;3;3;2;4;2;3;4;3;4;3;3;6;3;3;4;2;8;1;2;1;1;1;1;2;2;2;1;4;4;3;3;3;1;1;1;4;4;4;4;5;0;0;0;2;3;4;4;3;3;4;4;3;5;2;6;6;4;7
1687;1;64;4;1;1;2;163;0;4;6;3;1;-77;1;1;1;1;3;3;3;3;1;1;1;1;5;5;5;5;4;5;3;3;2;2;8;1;1;1;1;1;1;1;1;1;1;2;2;2;4;2;1;4;1;4;3;3;4;4;0;0;0;2;99;4;99;99;99;2;4;4;4;2;4;4;4;7
1690;2;45;2;5;6;1;68;82;5;6;1;1;1;2;4;2;4;3;4;3;3;2;4;3;3;4;3;4;3;5;5;4;3;5;3;8;2;2;2;2;2;2;2;2;1;1;2;3;3;4;4;1;1;1;4;2;2;2;5;-99;1;-99;1;99;99;99;99;99;10;6;3;5;2;6;5;5;1
1692;1;74;4;3;3;1;249;265;4;5;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;5;5;5;5;5;6;2;2;4;2;8;1;3;3;3;3;3;3;3;3;3;2;2;2;4;2;1;1;1;4;3;4;4;5;-99;-99;-99;2;4;4;4;2;4;6;4;3;3;2;5;3;3;7
1697;1;67;4;1;5;2;94;0;3;3;1;1;-77;1;1;1;1;1;1;1;1;1;1;1;1;5;5;5;5;3;4;1;1;7;1;8;1;1;1;1;1;1;1;1;1;1;2;2;2;4;4;4;4;4;4;3;3;3;5;-99;-99;-99;2;1;4;3;1;3;1;3;1;1;3;1;3;1;7
1705;1;67;4;1;5;1;92;109;3;3;1;1;1;1;4;1;5;3;3;3;3;1;4;1;4;5;3;5;3;2;4;3;3;1;2;8;3;1;1;1;1;1;1;1;1;1;3;3;3;3;3;1;1;1;3;3;3;3;3;0;0;0;2;3;3;3;3;3;2;4;4;4;4;4;4;4;7
1706;2;80;4;2;4;1;55;60;2;5;1;1;1;2;4;2;4;2;4;2;4;2;4;2;4;4;3;5;3;3;6;2;3;3;3;8;1;3;3;3;3;3;3;3;3;3;3;3;2;4;4;4;4;4;4;1;1;1;5;0;0;0;1;4;4;4;2;4;3;5;2;5;2;5;5;5;7
1707;2;75;4;1;5;2;156;0;1;5;1;1;-77;2;3;1;2;5;3;3;2;1;3;3;1;5;2;5;1;1;5;3;3;2;2;8;2;2;3;2;2;2;1;2;2;1;3;2;2;4;3;1;1;1;4;3;3;3;3;1;1;1;1;4;3;3;3;3;2;4;4;5;2;4;5;2;7
1709;2;61;4;3;3;2;75;0;6;6;1;1;-77;1;4;2;4;1;4;1;4;1;4;1;4;5;3;5;3;6;6;3;3;4;2;8;2;3;1;1;2;1;NA;3;4;1;1;1;1;4;1;2;4;1;4;2;3;4;3;0;0;0;1;3;4;2;5;2;4;5;4;5;2;5;5;3;3
1717;2;64;4;1;6;2;118;0;6;6;1;1;-77;2;4;2;2;4;2;2;2;2;2;2;2;4;3;4;3;5;5;2;3;2;2;8;1;2;2;3;3;2;2;2;3;2;3;2;3;4;4;1;1;2;4;2;2;2;4;-99;-99;-99;1;4;3;3;3;4;1;2;5;3;2;5;5;2;7
1722;1;61;4;5;1;1;63;72;8;6;1;1;1;3;3;2;1;3;1;1;1;2;1;1;1;3;3;4;3;8;6;3;3;2;2;8;1;3;3;2;3;3;3;1;2;1;1;1;1;5;1;1;1;1;4;5;5;5;3;0;0;0;3;4;3;4;1;4;11;7;6;5;2;5;4;7;7
1723;1;69;4;4;1;1;111;131;6;4;1;1;1;3;4;2;4;2;3;4;3;3;3;3;3;4;3;4;3;6;4;3;3;6;2;8;2;3;3;3;3;3;3;3;3;3;3;3;3;4;4;1;1;1;4;2;3;4;5;-99;-99;-99;2;3;4;2;4;4;7;3;3;5;2;6;4;6;7
1725;2;62;4;5;3;2;146;0;1;1;3;1;-77;1;3;1;2;1;2;1;4;2;3;2;4;4;3;5;1;1;1;4;4;2;4;8;1;2;2;2;2;1;1;1;1;1;3;2;2;4;2;1;1;1;4;1;1;1;5;0;0;0;3;3;2;2;4;3;10;3;3;6;2;5;3;5;1
1729;1;61;4;4;3;2;120;0;7;6;1;1;-77;4;3;2;3;2;3;4;4;3;4;3;2;3;4;4;2;6;6;3;4;3;2;8;2;3;2;2;3;1;2;2;2;1;3;4;2;5;2;1;1;1;4;2;2;2;4;0;0;0;3;4;4;4;4;4;9;2;5;5;2;4;5;5;1
1734;2;59;3;1;4;2;290;0;4;4;1;1;-77;2;4;3;4;2;2;2;3;2;3;2;3;4;4;4;4;4;4;2;2;1;2;8;1;3;2;2;2;1;2;2;2;1;1;1;1;4;1;3;1;1;4;3;4;4;3;0;0;0;1;99;4;3;4;4;2;5;5;3;2;5;6;5;7
1736;1;68;4;3;4;1;139;160;5;6;1;1;1;2;5;2;5;2;5;2;4;1;5;2;5;5;2;5;2;6;6;2;3;4;2;8;5;4;3;3;3;2;4;3;4;3;3;2;3;5;4;3;1;1;4;2;2;2;5;0;0;0;2;2;5;3;4;5;6;4;3;5;2;6;6;4;2
1737;2;34;2;4;4;2;108;0;6;6;1;1;-77;1;5;1;5;2;4;3;4;2;4;2;4;4;3;4;2;6;6;2;2;4;2;8;1;1;1;1;1;1;1;1;1;1;1;1;1;5;4;1;1;1;4;2;3;4;3;1;-99;1;2;2;4;3;1;3;7;5;4;5;2;2;5;5;5
1739;1;55;3;2;3;2;95;0;4;4;1;1;-77;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;3;3;3;2;8;4;3;3;3;3;3;3;3;3;3;4;4;4;4;4;3;3;3;4;2;2;2;3;-99;-99;-99;1;4;3;3;3;3;3;5;3;5;2;3;4;3;1
1746;2;70;4;1;5;1;147;163;2;5;1;1;1;2;5;2;5;2;5;2;5;2;5;2;5;5;3;5;3;1;5;3;4;4;2;8;1;3;3;3;3;3;3;3;3;3;3;3;3;3;4;1;1;1;4;1;1;1;5;0;0;0;1;3;4;3;3;4;1;5;2;6;2;5;5;3;7
1748;2;49;3;4;1;2;145;0;5;3;1;1;-77;4;5;3;5;3;4;3;4;3;4;3;4;4;4;4;4;6;6;3;3;4;2;8;2;1;1;1;1;1;1;1;1;1;2;2;2;3;3;NA;2;1;4;4;2;2;4;0;0;0;4;99;99;99;99;3;8;3;3;3;2;4;4;5;1
1751;1;53;3;4;6;1;130;153;5;5;1;1;1;3;5;2;4;3;4;3;4;3;4;3;4;4;3;4;3;6;6;3;3;6;2;8;5;2;2;3;2;2;2;3;2;2;4;4;4;4;4;1;1;1;4;2;2;1;5;0;1;0;3;4;4;2;4;4;11;5;2;4;2;5;6;2;3
1758;2;65;4;2;6;2;108;0;3;4;1;1;-77;1;5;1;5;5;5;5;5;1;5;1;5;5;2;5;2;4;4;3;3;4;3;8;2;1;1;1;2;1;1;1;1;1;3;3;3;4;4;2;1;1;4;1;1;1;4;-99;-99;-99;1;4;4;3;3;4;2;5;4;7;2;5;6;4;7
1761;1;33;2;4;4;1;105;119;4;6;1;1;1;5;5;3;2;1;4;4;4;4;4;2;2;3;4;4;2;5;8;2;3;4;2;8;5;2;2;1;1;1;1;1;1;1;3;2;2;4;3;1;1;1;4;1;1;1;5;-99;-99;-99;1;2;4;2;4;4;8;4;4;5;2;3;3;4;1
1771;1;64;4;5;1;2;95;0;5;7;1;1;-77;2;4;2;4;3;3;3;3;1;4;1;4;4;4;4;4;5;7;3;3;4;2;8;5;2;3;2;3;2;2;3;3;1;3;2;2;4;3;1;1;1;4;3;3;2;5;-99;-99;-99;2;4;4;3;4;2;10;3;2;5;2;5;5;5;1
1780;2;64;4;1;2;2;320;0;3;5;1;1;-77;2;5;2;5;3;5;2;5;1;5;1;5;4;2;4;2;3;4;1;1;3;3;8;1;3;3;2;3;1;3;4;4;3;4;2;2;4;2;4;2;2;4;3;3;3;5;0;0;0;1;3;4;3;3;4;1;5;5;5;2;5;5;4;7
1783;2;63;4;3;1;2;131;0;5;6;1;1;-77;2;5;2;5;2;4;3;4;2;5;2;4;4;2;4;3;5;5;3;4;7;2;8;2;4;4;3;2;1;3;4;4;1;2;2;3;3;1;3;1;1;4;1;1;1;5;-99;-99;-99;1;4;99;99;4;4;5;5;2;5;2;6;6;1;8
1785;1;42;2;3;2;1;402;468;6;6;1;1;1;1;4;2;4;2;2;4;4;3;3;3;3;4;3;4;3;6;6;3;3;4;2;8;4;1;1;1;1;1;1;1;1;1;1;1;1;4;4;1;1;1;4;3;3;2;3;1;-99;-99;3;2;2;2;2;2;6;4;4;5;2;5;5;5;1
1787;2;48;3;1;6;1;142;162;1;3;1;1;1;2;4;2;4;4;4;4;4;2;3;2;3;4;3;4;3;1;4;3;3;5;3;8;1;3;3;3;3;3;3;3;3;3;3;2;2;4;3;4;1;1;4;3;2;3;3;-99;-99;-99;1;2;3;3;3;3;1;3;3;4;2;5;5;5;3
1796;1;51;3;2;3;1;94;143;4;5;1;1;1;2;5;2;2;2;2;4;4;2;4;2;3;3;2;4;2;3;5;2;2;4;3;8;2;3;2;3;2;2;2;3;2;1;3;2;1;4;2;1;1;1;4;2;3;4;3;-99;-99;-99;1;4;3;4;2;4;4;6;2;5;2;5;5;4;3
1798;2;62;4;3;4;2;61;0;5;5;1;1;-77;2;5;2;5;2;4;2;4;2;4;2;4;4;2;4;2;3;4;4;4;3;3;8;1;4;4;4;4;4;4;4;4;4;5;5;5;5;2;3;3;3;4;2;4;2;4;-99;-99;-99;2;4;4;2;3;4;5;6;2;6;2;6;6;6;1
1799;1;68;4;3;4;2;126;0;7;6;1;1;-77;1;3;1;3;1;3;1;3;1;3;1;3;4;3;4;3;7;6;3;3;7;2;8;1;3;3;3;1;1;3;2;1;1;1;1;1;5;3;1;1;1;4;2;4;5;5;0;0;0;2;4;3;4;1;3;6;4;1;4;1;6;4;4;7
1800;2;76;4;1;3;1;120;133;4;5;1;1;1;1;5;2;4;2;3;2;4;1;4;2;4;4;3;4;3;4;6;2;2;3;2;8;2;3;3;2;3;2;4;4;4;2;3;2;4;4;2;1;1;1;4;2;4;2;3;0;0;0;1;4;4;4;4;4;2;2;2;5;2;6;5;5;7
1802;1;70;4;3;1;1;344;395;4;6;1;1;1;1;5;3;5;3;5;5;5;1;5;4;5;5;3;3;3;4;5;2;3;4;2;8;2;2;3;3;3;3;3;4;4;4;3;3;3;2;2;2;3;1;4;4;4;4;5;0;0;0;2;2;4;3;3;4;5;4;3;3;2;6;6;6;7
1809;2;61;4;3;5;2;158;0;4;4;1;1;-77;3;3;3;3;2;2;2;3;2;2;2;3;4;3;4;3;4;4;2;2;1;2;8;1;2;2;2;2;1;2;1;1;2;1;1;1;2;2;1;1;1;4;1;1;1;4;-99;-99;-99;2;4;4;3;3;4;5;4;5;5;2;6;7;4;8
1811;1;72;4;5;4;2;102;0;6;3;1;1;-77;2;4;2;4;3;3;3;3;2;4;2;4;4;3;4;3;6;4;2;2;2;2;8;2;2;2;1;1;1;2;1;1;1;1;3;2;3;2;1;1;1;4;4;4;5;5;0;0;0;2;5;3;3;3;4;10;4;2;5;2;5;7;5;7
1813;1;70;4;2;4;2;457;0;6;4;1;1;-77;1;3;1;3;3;3;3;3;1;3;3;3;5;3;5;3;6;5;3;3;1;2;8;1;2;2;3;3;2;2;2;2;2;3;3;3;4;2;4;4;4;4;3;3;3;4;-99;-99;-99;2;4;4;4;2;4;4;6;4;4;2;6;6;5;7
1814;1;66;4;3;6;1;118;135;6;4;1;1;1;1;1;1;1;2;2;2;2;1;2;1;2;4;3;4;3;6;4;2;2;3;2;8;2;2;2;1;1;1;1;1;1;1;2;2;3;4;2;1;1;1;4;2;3;4;3;0;0;0;3;4;4;3;3;4;3;4;5;5;2;4;4;2;7
1819;2;51;3;1;6;1;59;68;6;5;1;1;1;2;2;2;2;3;1;4;2;1;2;1;3;4;3;5;3;6;5;2;2;4;2;8;2;2;2;2;2;2;2;3;3;1;1;1;1;4;4;1;1;1;4;3;3;4;5;-99;-99;-99;3;4;3;3;3;2;10;4;3;5;2;5;5;4;1
1821;1;65;4;1;4;2;191;0;2;4;3;2;-77;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;3;3;2;2;8;1;1;1;1;1;1;1;1;1;1;3;3;3;3;2;3;3;4;4;3;3;3;3;0;0;0;2;3;3;3;3;3;2;4;4;4;2;4;4;4;7
1827;1;83;4;5;6;2;210;0;5;6;1;1;-77;1;5;1;4;3;3;2;4;3;3;2;4;3;3;2;3;5;6;3;3;2;3;8;1;2;1;1;2;1;2;1;3;1;1;1;1;4;3;1;1;1;4;2;4;4;5;1;-99;-99;3;4;4;4;2;4;11;2;3;4;2;2;5;4;7
1832;1;70;4;3;2;2;109;0;6;5;1;1;-77;2;5;2;5;4;5;5;5;2;5;4;4;4;3;4;3;5;6;2;2;4;3;8;2;3;2;2;3;NA;1;2;1;1;1;2;2;4;4;3;1;1;4;3;3;4;4;0;0;0;1;4;5;5;2;4;4;4;5;5;1;3;6;5;7
1834;1;54;3;2;2;1;149;169;6;5;1;1;1;1;1;1;1;4;4;4;4;1;1;1;1;5;4;5;4;6;6;1;2;1;2;8;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;4;3;4;4;5;5;5;4;-99;-99;-99;2;5;4;2;1;1;4;5;3;6;2;6;6;3;1
1836;2;46;3;5;3;2;155;0;5;5;1;1;-77;2;5;2;5;2;4;2;4;2;4;2;4;5;2;5;2;5;5;4;4;6;2;8;5;3;3;3;3;3;3;3;3;3;3;3;3;4;2;1;1;1;4;2;2;2;5;1;-99;1;4;5;5;2;5;5;9;2;3;5;2;5;5;5;1
1837;2;70;4;2;5;2;155;0;3;2;1;1;-77;2;5;2;5;3;5;3;5;2;5;2;5;5;3;5;3;1;3;2;2;1;2;8;1;3;3;3;3;1;3;4;4;1;3;3;1;5;4;4;1;1;4;4;1;4;4;0;0;0;1;4;4;3;4;4;3;5;3;5;2;5;5;5;7
1843;2;61;4;1;4;2;171;0;5;5;3;2;-77;3;4;3;2;3;2;3;3;3;2;2;3;3;2;3;2;5;4;3;3;4;4;8;2;2;2;2;2;1;2;2;3;1;3;3;2;4;2;3;3;2;4;4;4;4;5;0;0;0;1;2;4;3;3;4;2;5;4;3;4;4;5;3;2
1850;2;57;3;2;4;2;195;0;4;6;1;1;-77;1;4;1;2;2;2;5;4;1;2;1;2;5;2;4;2;4;6;2;2;4;2;8;2;3;4;2;2;2;4;3;3;1;1;1;1;4;2;4;4;4;4;2;4;2;5;-99;1;-99;3;5;3;4;1;3;2;5;5;6;2;5;5;5;5
1852;2;62;4;1;5;1;80;102;2;4;1;1;1;1;2;2;1;2;2;2;2;2;3;2;2;4;3;4;4;6;4;3;3;6;2;8;2;2;2;2;2;2;2;2;3;2;1;3;3;4;4;1;1;1;4;1;1;4;5;0;0;0;2;4;4;3;3;4;1;5;2;5;2;5;5;4;99
1855;1;51;3;1;4;2;135;0;3;3;1;1;-77;1;2;1;1;1;1;1;1;1;1;1;1;5;5;5;5;3;4;3;3;1;2;8;1;1;1;1;1;1;1;1;1;1;1;1;1;5;4;4;4;4;5;1;5;5;4;0;0;0;1;5;4;1;1;4;1;6;6;7;4;6;4;4;3
1858;1;62;4;3;4;1;91;102;2;4;1;1;1;1;1;1;1;2;3;2;3;1;3;1;3;4;3;4;3;7;6;2;2;7;2;8;4;1;1;1;1;1;1;1;1;1;3;1;3;5;3;1;1;1;4;5;5;5;5;-99;-99;-99;2;3;4;5;1;2;5;3;2;5;2;6;4;6;1
1859;2;62;4;3;4;2;169;0;3;4;1;2;-77;1;4;1;4;1;4;1;4;1;4;1;4;5;2;5;2;5;6;3;3;4;2;8;2;2;2;2;2;1;2;2;2;1;2;4;4;3;4;1;1;1;4;4;4;4;3;-99;-99;-99;2;3;3;3;3;3;8;4;4;4;2;5;5;5;2
1860;2;78;4;3;4;1;111;128;6;4;1;1;1;1;5;1;4;1;5;1;5;1;5;1;5;5;2;4;2;5;5;4;4;3;2;8;2;2;2;1;2;1;1;1;2;1;3;2;2;5;3;1;1;1;4;1;4;1;4;-99;-99;-99;2;5;4;3;3;4;6;6;3;5;2;7;6;5;2
1865;2;59;3;4;6;1;104;117;6;6;1;1;1;1;5;1;4;3;4;3;5;1;5;1;5;5;2;5;1;5;6;4;4;1;2;8;4;4;2;3;2;1;1;2;2;1;2;1;2;5;3;1;1;1;4;1;1;1;5;-99;-99;-99;1;4;5;3;3;4;8;3;2;7;2;7;7;5;1
1868;1;55;3;4;1;1;105;121;5;5;3;1;1;1;1;2;2;2;2;2;2;2;3;2;3;4;3;4;2;6;5;2;3;1;2;8;2;2;2;3;4;3;2;2;2;2;1;1;1;5;4;1;1;1;4;2;3;4;3;0;0;0;3;5;3;5;2;4;9;5;3;6;2;5;5;5;1
1872;1;61;4;2;6;2;124;0;6;4;1;1;-77;5;2;2;1;4;1;4;2;4;2;2;1;4;3;5;3;6;4;2;2;4;2;8;5;2;2;2;2;1;2;1;1;1;1;1;1;5;3;1;1;1;4;1;1;1;5;0;0;0;1;4;4;4;4;4;4;6;3;4;2;5;5;5;7
1873;2;79;4;1;2;2;111;0;6;6;1;1;-77;1;4;1;4;1;4;1;3;1;4;1;4;5;3;5;3;6;6;1;1;2;2;8;1;1;1;1;2;1;1;1;3;1;1;1;1;5;2;1;1;1;4;2;5;5;4;-99;-99;-99;1;4;3;4;3;3;2;6;5;5;2;6;5;6;7
1874;2;55;3;4;3;2;67;0;2;6;1;1;-77;3;3;3;3;3;3;3;3;3;3;3;3;2;3;3;3;2;5;3;3;1;2;8;2;2;2;3;2;2;2;2;2;2;3;3;3;3;4;1;1;1;4;3;3;3;5;-99;-99;-99;1;4;4;3;3;3;99;4;5;4;2;4;5;4;3
1878;2;76;4;1;2;2;91;0;4;4;1;1;-77;1;3;1;3;1;3;1;3;1;1;3;3;5;2;5;2;5;6;3;3;6;2;8;1;3;3;2;2;1;2;2;2;1;3;3;3;4;2;1;1;1;4;2;2;4;3;0;0;2;3;99;99;3;99;5;8;4;3;5;2;5;6;4;7
